date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:07:09	49363/49363	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:36:35%20GMT	http://allotelecom.ca/author/admin-2/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/author/admin-2/index.html	(from http://allotelecom.ca/blog/)
14:07:11	49192/49192	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:36:39%20GMT	http://allotelecom.ca/2016/02/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/2016/02/index.html	(from http://allotelecom.ca/blog/)
14:07:11	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[content_name]=Allo+Telecom	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr65e5.gif	(from http://allotelecom.ca/blog/)
14:07:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:36:47%20GMT	http://allotelecom.ca/?p=2751	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index20e0.html	(from http://allotelecom.ca/modems-compatibles/)
14:07:20	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2751&cd[content_name]=Modems+Compatibles	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr6e48.gif	(from http://allotelecom.ca/modems-compatibles/)
14:07:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:36:56%20GMT	http://allotelecom.ca/?p=3153	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index84ac.html	(from http://allotelecom.ca/affaires/networking/)
14:07:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:36:59%20GMT	http://allotelecom.ca/en/?p=3503	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/index82c7.html	(from http://allotelecom.ca/en/business/disaster-recovery/)
14:07:31	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3503&cd[content_name]=Disaster+Recovery	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr94a9.gif	(from http://allotelecom.ca/en/business/disaster-recovery/)
14:07:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2016:37:06%20GMT	http://allotelecom.ca/?p=1821	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/index2591.html	(from http://allotelecom.ca/future-design-concept/)
14:07:40	787/787	---MC-	200	added ('OK')	application/rss+xml	etag:%220b9a16c4dc3bb7028d016ffcfbeafe0a%22	http://allotelecom.ca/future-design-concept/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/future-design-concept/feed/index.html	(from http://allotelecom.ca/future-design-concept/)
14:07:47	49490/49490	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:37:07%20GMT	http://allotelecom.ca/tag/development/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/tag/development/index.html	(from http://allotelecom.ca/future-design-concept/)
14:07:48	49490/49490	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:37:14%20GMT	http://allotelecom.ca/tag/experiments/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/tag/experiments/index.html	(from http://allotelecom.ca/future-design-concept/)
14:07:49	49481/49481	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:37:15%20GMT	http://allotelecom.ca/tag/technology/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/tag/technology/index.html	(from http://allotelecom.ca/future-design-concept/)
14:07:49	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=post&cd[post_id]=1821&cd[content_name]=Diff%C3%A9rence+entre+Modem+et+Routeur&cd[categories]=IT&cd[tags]=development%2C+experiments%2C+technology	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trdc00.gif	(from http://allotelecom.ca/future-design-concept/)
14:07:51	1078/1078	---M--	200	added ('OK')	application/javascript	etag:%22436-584b2463ca717%22	http://allotelecom.ca/wp-includes/js/comment-reply.min.js?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-includes/js/comment-reply.minaead.js	(from http://allotelecom.ca/future-design-concept/)
14:08:04	2740/2740	---MC-	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/author/admin-2/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/author/admin-2/feed/index.html	(from http://allotelecom.ca/author/admin-2/)
14:08:04	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr146c.gif	(from http://allotelecom.ca/author/admin-2/)
14:08:14	49462/49462	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:37:40%20GMT	http://allotelecom.ca/category/it/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/category/it/index.html	(from http://allotelecom.ca/blog/)
14:08:16	6077/6077	---M--	200	added ('OK')	text/css	etag:%2217bd-584b2463bbcb6%22	http://allotelecom.ca/wp-includes/css/buttons.min.css?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-includes/css/buttons.minaead.css	(from http://allotelecom.ca/wp-login.php)
14:08:17	46360/46360	---M--	200	added ('OK')	text/css	etag:%22b518-584b2463bcc56%22	http://allotelecom.ca/wp-includes/css/dashicons.min.css?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-includes/css/dashicons.minaead.css	(from http://allotelecom.ca/wp-login.php)
14:08:22	2588/2588	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2016:37:50%20GMT	http://allotelecom.ca/wp-login.php?action=lostpassword	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-loginc2b6.html	(from http://allotelecom.ca/wp-login.php)
14:08:31	2747/2747	---MC-	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/tag/development/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/tag/development/feed/index.html	(from http://allotelecom.ca/tag/development/)
14:08:31	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=tag&cd[post_id]=23&cd[content_name]=development	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr1934.gif	(from http://allotelecom.ca/tag/development/)
14:08:42	2747/2747	---MC-	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/tag/experiments/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/tag/experiments/feed/index.html	(from http://allotelecom.ca/tag/experiments/)
14:08:42	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=tag&cd[post_id]=24&cd[content_name]=experiments	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr5f4d.gif	(from http://allotelecom.ca/tag/experiments/)
14:08:55	2745/2745	---MC-	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/tag/technology/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/tag/technology/feed/index.html	(from http://allotelecom.ca/tag/technology/)
14:08:55	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=tag&cd[post_id]=29&cd[content_name]=technology	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trddfe.gif	(from http://allotelecom.ca/tag/technology/)
14:09:06	2734/2734	---MC-	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/category/it/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/category/it/feed/index.html	(from http://allotelecom.ca/category/it/)
14:09:06	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=category&cd[post_id]=21&cd[content_name]=IT	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr8fac.gif	(from http://allotelecom.ca/category/it/)
14:09:16	42/42	UR-MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Fri,%2007%20Feb%202020%2016:38:41%20GMT	http://allotelecom.ca/xmlrpc.php	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/xmlrpc.php	(from http://allotelecom.ca/)
14:09:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:38:51%20GMT	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/js/jquery.easytabs.min.js?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/js/jquery.easytabs.minaead.js	(from http://allotelecom.ca/)
14:09:17	2711/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/feed/index.html	(from http://allotelecom.ca/)
14:09:18	717/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22fb49953dbae8ced755abe9ccfbdb51b1%22	http://allotelecom.ca/home/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/home/feed/index.html	(from http://allotelecom.ca/)
14:09:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:38:54%20GMT	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/js/kd_addon_script.js?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/js/kd_addon_scriptaead.js	(from http://allotelecom.ca/)
14:09:21	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:38:54%20GMT	http://allotelecom.ca/wp-includes/js/imagesloaded.min.js?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-includes/js/imagesloaded.minaead.js	(from http://allotelecom.ca/)
14:09:22	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:38:56%20GMT	http://allotelecom.ca/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.4.8	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min23da.js	(from http://allotelecom.ca/)
14:09:23	74168/74168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2016:38:53%20GMT	http://allotelecom.ca/GET	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/GET	(from http://connect.facebook.net/French%20(Canada)/sdk/xfbml.customerchat.js)
14:09:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:38:58%20GMT	http://allotelecom.ca/wp-content/plugins/pixelyoursite/dist/scripts/public.js?ver=7.0.5	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/pixelyoursite/dist/scripts/publicfd3b.js	(from http://allotelecom.ca/)
14:09:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:38:57%20GMT	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/js/photoswipe.min.js?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/js/photoswipe.minaead.js	(from http://allotelecom.ca/)
14:09:27	15158/15158	URF---	200	added ('OK%20(cached)')	application/x-javascript		http://cdn.pixlads.com/agencies/1/advertisers/621/audience.js	/home/nextubuntu/websites/allotelecom.ca/cdn.pixlads.com/agencies/1/advertisers/621/audience.js	(from http://allotelecom.ca/)
14:09:28	818/818	UR-MC-	200	added ('OK')	text/xml	date:Fri,%2007%20Feb%202020%2016:38:58%20GMT	http://allotelecom.ca/xmlrpc.php?rsd	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/xmlrpc0db0.php	(from http://allotelecom.ca/)
14:09:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:04%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/contact.jpg	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/contact.jpg	(from http://allotelecom.ca/)
14:09:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:05%20GMT	http://allotelecom.ca/wp-content/plugins/sitepress-multilingual-cms/res/flags/en.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/sitepress-multilingual-cms/res/flags/en.png	(from http://allotelecom.ca/)
14:09:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:09%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/white-lgoo.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/white-lgoo.png	(from http://allotelecom.ca/)
14:09:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:10%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/black_logo.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/black_logo.png	(from http://allotelecom.ca/)
14:09:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:11%20GMT	http://allotelecom.ca/wp-content/uploads/2019/03/second-min.jpg	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/03/second-min.jpg	(from http://allotelecom.ca/)
14:09:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:12%20GMT	http://allotelecom.ca/wp-content/uploads/2019/01/villes-disponibles.jpg	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/01/villes-disponibles.jpg	(from http://allotelecom.ca/)
14:09:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:14%20GMT	http://allotelecom.ca/wp-content/uploads/2019/01/startup-mail1-1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/01/startup-mail1-1.png	(from http://allotelecom.ca/)
14:09:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:15%20GMT	http://allotelecom.ca/wp-content/uploads/2019/01/startup-phone1-1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/01/startup-phone1-1.png	(from http://allotelecom.ca/)
14:09:44	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:17%20GMT	http://fiib.ca/wp-content/uploads/2019/02/white-lgoo.png	/home/nextubuntu/websites/allotelecom.ca/fiib.ca/wp-content/uploads/2019/02/white-lgoo.png	(from http://allotelecom.ca/)
14:09:50	727/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22aa360780b84d18de32d6e6b07ff2e258%22	http://allotelecom.ca/comments/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/comments/feed/index.html	(from http://allotelecom.ca/)
14:09:51	74168/74168	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2016:38:59%20GMT	http://allotelecom.ca/restserver.php	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/restserver.php	(from http://connect.facebook.net/French%20(Canada)/sdk/xfbml.customerchat.js)
14:09:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:27%20GMT	http://allotelecom.ca/wp-includes/js/masonry.min.js?ver=3.3.2	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-includes/js/masonry.mind617.js	(from http://allotelecom.ca/)
14:09:55	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:27%20GMT	http://allotelecom.ca/wp-content/themes/incubator/core/assets/js/SmoothScroll.js?ver=5.0.3	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/themes/incubator/core/assets/js/SmoothScrollaead.js	(from http://allotelecom.ca/)
14:09:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:39:28%20GMT	http://allotelecom.ca/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=5.5.5	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min24b2.js	(from http://allotelecom.ca/)
14:10:05	729/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22efa07cb0e5594bff24a9ce07272916b4%22	http://allotelecom.ca/en/comments/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/comments/feed/index.html	(from http://allotelecom.ca/en/)
14:10:06	838/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22f9e37a0ed1f8a0042095d8e98b948846%22	http://allotelecom.ca/en/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/feed/index.html	(from http://allotelecom.ca/en/)
14:10:06	16816/16816	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2241b0-584b2462f1a4d%22	http://allotelecom.ca/wp-content/themes/incubator/core/assets/fonts/nucleo-outline.eot	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/themes/incubator/core/assets/fonts/nucleo-outline.eot	(from http://allotelecom.ca/wp-content/themes/incubator/style.css?ver=5.0.3)
14:10:19	399/399	---M--	200	added ('OK')	image/png	etag:%2218f-584b2462f398d%22	http://allotelecom.ca/wp-content/themes/incubator/images/arrow.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/themes/incubator/images/arrow.png	(from http://allotelecom.ca/wp-content/themes/incubator/style.css?ver=5.0.3)
14:10:22	116/116	---M--	200	added ('OK')	image/png	etag:%2274-584b2462f398d%22	http://allotelecom.ca/wp-content/themes/incubator/images/grabbing.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/themes/incubator/images/grabbing.png	(from http://allotelecom.ca/wp-content/themes/incubator/style.css?ver=5.0.3)
14:10:22	717/-1	---M--	200	added ('OK')	application/rss+xml	etag:%2285d1d3aaf8738db1a920ee8b995205f3%22	http://allotelecom.ca/en/home/feed/	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/en/home/feed/index.html	(from http://allotelecom.ca/en/)
14:10:23	176/176	---M--	200	added ('OK')	image/png	etag:%22b0-584b2462f398d%22	http://allotelecom.ca/wp-content/themes/incubator/images/arrow-down.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/themes/incubator/images/arrow-down.png	(from http://allotelecom.ca/wp-content/themes/incubator/style.css?ver=5.0.3)
14:10:23	205/205	---M--	200	added ('OK')	image/png	etag:%22cd-584b2462f492d%22	http://allotelecom.ca/wp-content/themes/incubator/images/hover-arrow.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/themes/incubator/images/hover-arrow.png	(from http://allotelecom.ca/wp-content/themes/incubator/style.css?ver=5.0.3)
14:10:31	44/44	URF---	200	added ('OK%20(cached)')	image/gif		https://www.facebook.com/tr?id=1741670889437646&ev=PageView&noscript=1	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trf742.gif	(from http://allotelecom.ca/)
14:10:35	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Fri,%2024%20Jan%202020%2001:10:36%20GMT	https://www.google-analytics.com/analytics.js	/home/nextubuntu/websites/allotelecom.ca/www.google-analytics.com/analytics.js	(from http://allotelecom.ca/)
14:11:04	44/44	URF---	200	added ('OK%20(cached)')	image/gif		https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3500&cd[content_name]=Home	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr210b.gif	(from http://allotelecom.ca/en/)
14:11:06	44/44	URF---	200	added ('OK%20(cached)')	image/gif		https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=3104&cd[content_name]=Affaires	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/trf6cc.gif	(from http://allotelecom.ca/affaires/)
14:11:09	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-589921982d814%22	http://allotelecom.ca/wp-content/plugins/contact-form-7/images/ajax-loader.gif	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://allotelecom.ca/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.3)
14:11:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:40:44%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/amc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/amc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:11:13	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:40:45%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/abc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/abc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:11:14	736/736	---M--	200	added ('OK')	image/png	etag:%222e0-584b24615e51b%22	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/quote1.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/quote1.png	(from http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.0.3)
14:11:14	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:40:45%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/global.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/global.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:11:15	737/737	---M--	200	added ('OK')	image/png	etag:%222e1-584b24615e51b%22	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/quote2.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/quote2.png	(from http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.0.3)
14:11:16	44/44	URF---	200	added ('OK%20(cached)')	image/gif		https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2484&cd[content_name]=Forfaits+Internet	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr0345.gif	(from http://allotelecom.ca/residential/forfaits-internet/)
14:11:16	626/626	---M--	200	added ('OK')	image/png	etag:%22272-584b24615e51b%22	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/checked.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/checked.png	(from http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.0.3)
14:11:17	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:40:52%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/v-tele.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/v-tele.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:11:18	44/44	URF---	200	added ('OK%20(cached)')	image/gif		https://www.facebook.com/tr?id=1741670889437646&ev=GeneralEvent&noscript=1&cd[post_type]=page&cd[post_id]=2533&cd[content_name]=Telephone	/home/nextubuntu/websites/allotelecom.ca/www.facebook.com/tr61da.gif	(from http://allotelecom.ca/residential/telephone/)
14:11:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:40:53%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/nbc.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/nbc.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:11:20	318/318	---M--	200	added ('OK')	image/png	etag:%2213e-584b24615f4bb%22	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/share.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/share.png	(from http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.0.3)
14:11:21	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2007%20Feb%202020%2016:40:50%20GMT	http://allotelecom.ca/wp-content/uploads/2019/02/unis-tv.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/uploads/2019/02/unis-tv.png	(from http://allotelecom.ca/residential/forfaits-tele/)
14:11:21	6840/6840	---M--	200	added ('OK')	image/png	etag:%221ab8-584b24615e51b%22	http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/long-shadow.png	/home/nextubuntu/websites/allotelecom.ca/allotelecom.ca/wp-content/plugins/keydesign-addon/assets/img/long-shadow.png	(from http://allotelecom.ca/wp-content/plugins/keydesign-addon/assets/css/kd_vc_front.css?ver=5.0.3)
